location,lat,lon,type,name,osm_id
Manchester,53.4905744,-2.2412459,platform,"Strangeways, Cheetham Hill Road / opposite Park Place",533807752
Manchester,53.4907449,-2.2413976,platform,"Strangeways, Cheetham Hill Road / near Park Place",533807754
Manchester,53.4922786,-2.2402752,platform,"Strangeways, Cheetham Hill Road / outside St Chad's Church",533807755
Manchester,53.4927187,-2.240293,platform,"Strangeways, Cheetham Hill Road / opposite St Chad's Church",533807756
Manchester,53.4936295,-2.2395004,platform,"Strangeways, Cheetham Hill Road / near Derby Street",533807757
Manchester,53.4947887,-2.2390664,platform,"Cheetham, Cheetham Hill Road / adjacent Derby Street",533807760
Manchester,53.4963351,-2.2379411,platform,"Cheetham, Cheetham Hill Road / adjacent Elizabeth Street",533807761
Manchester,53.4946231,-2.2238797,platform,"Collyhurst, Rochdale Road / near Whitley Road",533807765
Manchester,53.4982015,-2.2477563,platform,"Strangeways, Waterloo Road / near Elvate Crescent",533807766
Manchester,53.4980112,-2.2477668,platform,"Strangeways, Waterloo Road / opposite Elvate Crescent",533807767
Manchester,53.4873337,-2.2402722,platform,"Manchester City Centre, Corporation Street / Victoria Rail Station (Stop NU)",533807795
Manchester,53.4855858,-2.2385321,platform,Shudehill Interchange,533807809
Manchester,53.4792274,-2.2515334,taxi,City Centre - Byrom Street,533807811
Manchester,53.4787599,-2.2492164,taxi,City Centre - Deansgate,533807812
Manchester,53.4769772,-2.2571704,taxi,City Centre - Liverpool Road,533807814
Manchester,53.4770559,-2.2540217,taxi,City Centre - Lower Byrom Street,533807815
Manchester,53.4832985,-2.245566,taxi,St Mary's Gate,533807816
Manchester,53.487362,-2.2429307,taxi,Victoria Station Approach,533807818
Manchester,53.4847105,-2.2505699,platform,Chapel Street/Trinity Church (Stop WQ),533819547
Manchester,53.4838717,-2.252887,platform,Chapel Street/Quay Street (Stop WS),533819551
Manchester,53.4757732,-2.2692599,platform,Oldfield Road/Regent Road,533819824
Manchester,53.4760419,-2.2662611,platform,Regent Road/Ordsall Lane,533819829
Manchester,53.4765456,-2.2681076,platform,Regent Road/Sainsbury's,533819833
Manchester,53.4775466,-2.2686178,platform,Oldfield Road/Retail Park,533819838
Manchester,53.4779138,-2.2686694,platform,Oldfield Road/Retail Park,533819842
Manchester,53.4790041,-2.2674742,platform,Oldfield Road/Liverpool Street,533819847
Manchester,53.4798416,-2.2667561,platform,Oldfield Road/Liverpool Street,533819851
Manchester,53.4796864,-2.2678099,platform,Liverpool Street/Whitehouse Hotel,533819856
Manchester,53.480185,-2.2699679,platform,Liverpool Street/Fire Station,533819859
Manchester,53.482796,-2.2541739,platform,"Salford, New Bailey Street / Salford Station (Stop WV)",533819935
Manchester,53.4830947,-2.2547811,platform,"Salford, New Bailey Street / Salford Station (Stop WY)",533819966
Manchester,53.4834869,-2.2563357,platform,Chapel Street/Trinity Way,533820045
Manchester,53.4924304,-2.2646797,platform,Lower Broughton Road/Heath Avenue,533820111
Manchester,53.4893886,-2.2581045,platform,Blackfriars Road/Silk Street,533820217
Manchester,53.4893341,-2.2583755,platform,Blackfriars Road/Silk Street,533820221
Manchester,53.4922498,-2.2609707,platform,Sussex Street/Fitzwilliam Street,533820902
Manchester,53.483235,-2.2606134,platform,Chapel Street/Salford Cathedral,533821268
Manchester,53.4832373,-2.2608693,platform,"Salford, Chapel Street / near Salford Cathedral",533821274
Manchester,53.4834139,-2.260665,platform,"Salford, Chapel Street / at Salford Cathedral",533821277
Manchester,53.4833503,-2.2658647,platform,"Salford University, Crescent / opposite Oldfield Road",533821282
Manchester,53.4831164,-2.2654355,platform,Crescent/Oldfield Road,533821289
Manchester,53.4831019,-2.2658656,platform,"Salford University, Crescent / adjacent Oldfield Road",533821295
Manchester,53.4830869,-2.2662289,platform,Crescent/Oldfield Road,533821298
Manchester,53.4841739,-2.2722882,platform,"Salford University, Crescent / opposite Salford University",533821304
Manchester,53.482489,-2.2646178,platform,Oldfield Road/Adelphi Post Office,533821460
Manchester,53.4826329,-2.264366,platform,Oldfield Road/Adelphi Post Office,533821465
Manchester,53.495202,-2.259195,platform,Great Clowes Street/Broughton Lane,533821538
Manchester,53.4936163,-2.2594874,platform,Great Clowes Street/Health Centre,533821544
Manchester,53.4936529,-2.2592126,platform,Great Clowes Street/Health Centre,533821548
Manchester,53.491793,-2.2596043,platform,Great Clowes St/Mocha Shopping Centre,533821560
Manchester,53.4915755,-2.2593998,platform,Great Clowes St/Mocha Shopping Centre,533821564
Manchester,53.4909858,-2.260129,platform,Lower Broughton Rd/Mocha Shopping Centre,533821569
Manchester,53.4919098,-2.2643449,platform,Lower Broughton Road/Heath Avenue,533821573
Manchester,53.4736363,-2.2681485,platform,Ordsall Lane/Bricklayers Arms,533822756
Manchester,53.4772195,-2.2719115,platform,Regent Road/Comus Street,533822851
Manchester,53.476586,-2.2697319,platform,Regent Road/Oldfield Road,533822852
Manchester,53.4759934,-2.2690747,platform,Oldfield Road/Regent Road,533822853
Manchester,53.474053,-2.2699239,platform,Oldfield Road/Robert Hall Street,533822891
Manchester,53.4838731,-2.2647169,platform,Adelphi Street/Chapel Street,533822968
Manchester,53.4848218,-2.2648269,platform,Adelphi Street/Peru Street,533822972
Manchester,53.4884475,-2.261528,platform,Silk Street/Mathias Court,533822982
Manchester,53.4889934,-2.2606038,platform,Silk Street/Bramhall Court,533822986
Manchester,53.4799944,-2.2694274,platform,Liverpool Street/Fire Station,533822990
Manchester,53.4850641,-2.250091,platform,Blackfriars Rd/Trinity Church (Stop NE),533823145
Manchester,53.4850381,-2.2496538,platform,Blackfriars Road/Chapel St,533823150
Manchester,53.4874449,-2.2549428,platform,Blackfriars Road/Greengate West,533823159
Manchester,53.4861653,-2.2521923,platform,Blackfriars Road/King Street,533823165
Manchester,53.4883166,-2.2559303,platform,Blackfriars Road/Greengate West,533823172
Manchester,53.4638557,-2.2483776,platform,"Hulme, Old Birley Street / near Phoenix Way",533823301
Manchester,53.4743339,-2.2427189,platform,"Manchester City Centre, Whitworth Street West (Stop E)",533823327
Manchester,53.4717358,-2.2429787,platform,"Manchester City Centre, Cambridge Street / near Chester Street",533823336
Manchester,53.473033,-2.2443328,platform,"Manchester City Centre, Cambridge Street / near Hulme Street",533823340
Manchester,53.4752101,-2.2392445,platform,"Manchester City Centre, Whitworth Street / India House (Stop SY)",533823344
Manchester,53.4775685,-2.2539042,platform,Lower Byrom Street/Science Museum,533823355
Manchester,53.4722334,-2.2476051,platform,Medlock Street/City Road East,533823359
Manchester,53.4671264,-2.2400505,platform,"Chorlton upon Medlock, Booth Street West / adjacent Cambridge Street",533823363
Manchester,53.4670449,-2.2397567,platform,"Chorlton upon Medlock, Booth Street West / near Cambridge Street",533823366
Manchester,53.4749598,-2.2462649,platform,Bridgewater Hall (Stop ST),533823375
Manchester,53.4647786,-2.2403314,platform,"Hulme, Boundary Lane / outside Trinity High School",533823383
Manchester,53.4657737,-2.2406181,platform,"Hulme, Boundary Lane / opposite Trinity High School",533823384
Manchester,53.4630566,-2.239364,platform,"Hulme, Greenheys Lane / adjacent Boundary Lane",533823387
Manchester,53.4628844,-2.2396826,platform,"Hulme, Greenheys Lane / near Boundary Lane",533823389
Manchester,53.4788282,-2.253309,platform,Lower Byrom Street/Quay Street,533823401
Manchester,53.4807009,-2.2561079,platform,New Quay Street/Irwell Bridge,533823455
Manchester,53.4764579,-2.2353272,platform,"Manchester City Centre,Whitworth Street / outside Sackville Gardens",533823470
Manchester,53.4729068,-2.2479555,platform,Medlock Street/Grand Island,533823484
Manchester,53.4720717,-2.247574,platform,Medlock Street/Mancunian Way,533823494
Manchester,53.47204,-2.2410654,platform,Chester Street/Oxford Road,533823497
Manchester,53.4744201,-2.2420281,platform,"Manchester City Centre, Whitworth Street West / Oxford Road Station (Stop A)",533823633
Manchester,53.47647,-2.2505076,platform,Deansgate/Tonman St (Stop WN),533823662
Manchester,53.477742,-2.2497665,platform,Deansgate/Peter Street (Stop WM),533823667
Manchester,53.4749665,-2.2516588,platform,Deansgate/Deansgate Station (Stop A),533823686
Manchester,53.4740663,-2.2523164,platform,Bridgewater Viaduct/Knott Mill (B),533823691
Manchester,53.4743477,-2.2509923,platform,Deansgate Station,533823694
Manchester,53.4744742,-2.2506615,platform,Deansgate Station,533823698
Manchester,53.4779992,-2.2340274,platform,"Manchester City Centre, Aytoun Street / adjacent Minshull Street",533823754
Manchester,53.4837591,-2.245856,platform,DEANSGATE/St Mary's Gate,533823787
Manchester,53.4810018,-2.2445247,platform,King Street/Cross Street (Stop CL),533823788
Manchester,53.4736129,-2.2366599,platform,"Manchester City Centre, Princess Street / near Charles Street",533823885
Manchester,53.4678378,-2.2433012,platform,Bonsall Street/Boundary Lane,533823951
Manchester,53.4669801,-2.2386945,platform,"Chorlton upon Medlock, Higher Cambridge Street / near Booth Street West",533824151
Manchester,53.4648416,-2.2365803,platform,"Chorlton upon Medlock, Higher Cambridge Street / outside Dental Hospital",533824165
Manchester,53.4850988,-2.246399,taxi,Salford - Victoria Bridge Street,533824500
Manchester,53.4829777,-2.2548558,taxi,Salford Central Station,533824520
Manchester,53.4760667,-2.2456084,platform,Lwr Mosley St/G-Mex (Stop SQ),533825378
Manchester,53.4665985,-2.229074,platform,"Brunswick, Upper Brook Street / adjacent Brunswick Street",533825752
Manchester,53.4697435,-2.2328056,platform,"Chorlton upon Medlock, Upper Brook Street / near Booth Street East",533825781
Manchester,53.4698689,-2.2646297,platform,Chester Road/Cornbrook (Stop B),533826335
Manchester,53.4806194,-2.2410012,platform,Fountain St/Spring Gardens (Stop CQ),533826339
Manchester,53.4665003,-2.253967,platform,"Hulme, Stretford Road / near Mallow Street",533826356
Manchester,53.4670122,-2.2513406,platform,"Hulme, Stretford Road / outside Hulme Park",533826364
Manchester,53.4676209,-2.248226,platform,"Hulme, Stretford Road / adjacent Royce Road",533826369
Manchester,53.4686691,-2.2426885,platform,"Chorlton upon Medlock, Stretford Road / opposite Boundary Lane",533826374
Manchester,53.4659318,-2.2563956,platform,"Hulme, Stretford Road / near Chorlton Road",533826381
Manchester,53.466949,-2.2511135,platform,"Hulme, Stretford Road / opposite Hulme Park",533826384
Manchester,53.4675679,-2.2478039,platform,"Hulme, Stretford Road / near Royce Road",533826387
Manchester,53.4682985,-2.2439697,platform,"Hulme, Stretford Road / near Boundary Lane",533826395
Manchester,53.4774368,-2.2380734,platform,Sackville Street,533826603
Manchester,53.4802457,-2.2393704,platform,York Street/George Street,533826620
Manchester,53.4675442,-2.23469,platform,"Chorlton upon Medlock, Oxford Road / University Shopping Centre (Stop F)",533826626
Manchester,53.4706928,-2.2619231,platform,Chester Road/Hulme Hall Road,533826939
Manchester,53.4706917,-2.2624353,platform,Chester Road/Hulme Hall Road,533826943
Manchester,53.4677757,-2.2593891,platform,Royce Road/City Road,533826951
Manchester,53.4676972,-2.2546739,platform,Royce Road/St Wilfrid's,533826955
Manchester,53.4680504,-2.2534407,platform,Royce Road/St Wilfrid's,533826959
Manchester,53.4677432,-2.249944,platform,Royce Road/Bonsall Street,533826968
Manchester,53.4665578,-2.2578907,platform,Chorlton Road/Stretford Road,533827096
Manchester,53.4708449,-2.2581276,platform,Chorlton Road/Chester Road,533827104
Manchester,53.4665673,-2.2576347,platform,Chorlton Road/Stretford Road,533827106
Manchester,53.475973,-2.2431067,platform,Chepstow Street/Oxford Street (Stop SV),533827112
Manchester,53.4806557,-2.2353514,platform,"Manchester City Centre, Portland Street / Piccadilly Gardens (Stop Q)",533827121
Manchester,53.4736096,-2.2393175,platform,"Manchester City Centre, Charles Street / near Oxford Road",533827140
Manchester,53.4752048,-2.2352295,platform,"Manchester City Centre, Sackville Street / opposite University of Manchester",533827161
Manchester,53.4812222,-2.2478276,platform,Deansgate/King Street West,533827261
Manchester,53.479861,-2.2487495,platform,"Spinningfields, Deansgate / at Spinningfields",533827273
Manchester,53.4781653,-2.2479259,platform,Peter Street/Free Trade Hall,533827292
Manchester,53.4765995,-2.2506426,platform,Deansgate/Sovereign House,533827302
Manchester,53.4708822,-2.237923,platform,"Chorlton upon Medlock, Oxford Road / near All Saints",533827326
Manchester,53.4704565,-2.2375668,platform,"Chorlton upon Medlock, Oxford Road / adjacent All Saints",533827341
Manchester,53.480835,-2.2385309,platform,Piccadilly Gardens (Stand G),533827361
Manchester,53.4733193,-2.2484701,platform,Medlock Street/City Road East,533827377
Manchester,53.4801287,-2.2371784,platform,Piccadilly Gardens (Stand N),533827383
Manchester,53.4778015,-2.249988,platform,Deansgate/Quay Street (Stop WL),533827389
Manchester,53.4798096,-2.2485904,platform,Deansgate/John Rylands Library (Stop WH),533827398
Manchester,53.4803255,-2.2524897,platform,Gartside Street/Manchester Crown Court,533827402
Manchester,53.4827613,-2.2465964,platform,Deansgate/Barton Arcade (Stop NA),533827411
Manchester,53.4827643,-2.2468084,platform,Deansgate/Barton Arcade (Stop NB),533827417
Manchester,53.4790418,-2.2379863,platform,"Manchester City Centre, Portland Street / Charlotte Street (Stop CK)",533827421
Manchester,53.4781554,-2.2369605,platform,Chorlton Street,533827432
Manchester,53.4771611,-2.2352282,platform,Chorlton Street/Aytoun Campus (Stop EU),533827435
Manchester,53.4767309,-2.2416208,platform,"Manchester City Centre, Portland Street (Stop SO)",533827444
Manchester,53.4748075,-2.246023,platform,Bridgewater Hall (Stop SU),533827449
Manchester,53.475616,-2.2497068,platform,GT BRIDGEWATER/Watson Street,533827453
Manchester,53.4779619,-2.2474075,platform,"Manchester City Centre, Peter Street / Edwardian Hotel (Stop SJ)",533827464
Manchester,53.477976,-2.246411,platform,Peter Street/Mount Street,533827470
Manchester,53.4766978,-2.2431745,platform,"Manchester City Centre, Oxford Street / St Peter's Square (Stop SN)",533827480
Manchester,53.4754384,-2.2420282,platform,"Manchester City Centre, Oxford Street / near Gt Bridgewater Street",533827485
Manchester,53.4740368,-2.2404517,platform,"Manchester City Centre, Oxford Road / Oxford Road Station (Stop B)",533827501
Manchester,53.476794,-2.2392553,platform,"Manchester City Centre, Princess Street / Hart Street (Stop SM)",533827529
Manchester,53.4771433,-2.2396494,platform,"Manchester City Centre, Princess Street / Major Street (Stop SL)",533827539
Manchester,53.4781035,-2.2410552,platform,"Manchester City Centre, Princess Street / Chinatown (Stop SF)",533827544
Manchester,53.4783829,-2.2415808,platform,PRINCESS Street/Chinatown,533827548
Manchester,53.4806768,-2.2383248,platform,Piccadilly Gardens (Stand H),533827557
Manchester,53.4804624,-2.2379446,platform,Piccadilly Gardens (Stand K),533827561
Manchester,53.4800154,-2.2447448,platform,"Albert Square, Princess Street / Town Hall (Stop SC)",533827576
Manchester,53.4796517,-2.2439251,platform,"Albert Square, Princess Street / Town Hall (Stop SB)",533827583
Manchester,53.4808893,-2.2438508,platform,King Street/Cross Street (Stop CP),533827600
Manchester,53.4809735,-2.2433595,platform,King Street/Brown Street (Stop CO),533827602
Manchester,53.4796004,-2.2406412,platform,Charlotte St/Mosley Street (Stop CR),533827608
Manchester,53.4802189,-2.2374404,platform,Piccadilly Gardens (Stand M),533827613
Manchester,53.4739013,-2.245174,platform,Whitworth Street West/Gloucester Street,533827649
Manchester,53.4799757,-2.2369743,platform,Piccadilly Gardens (Stand P),533827787
Manchester,53.4805747,-2.2380219,platform,Piccadilly Gardens (Stand J),533827792
Manchester,53.4803168,-2.2375109,platform,Piccadilly Gardens (Stand L),533827802
Manchester,53.4758949,-2.2461347,platform,Lower Mosley Street/G-Mex (Stop SP),533827857
Manchester,53.46499,-2.2554409,platform,Rolls Crescent/Spruce Street,533828522
Manchester,53.4645976,-2.24862,platform,"Hulme, Old Birley Street / opposite Ormsgill Street",533828535
Manchester,53.4694837,-2.2364339,platform,"Chorlton upon Medlock, Oxford Road / near Aquatics Centre",533828567
Manchester,53.467477,-2.2348722,platform,"Chorlton upon Medlock, Oxford Road / University Shopping Centre (Stop C)",533828578
Manchester,53.4645544,-2.2321615,platform,"Chorlton upon Medlock, Oxford Road / at University of Manchester",533828586
Manchester,53.4680403,-2.2364331,platform,"Chorlton upon Medlock, Booth Street West / College of Music (Stop B)",533828691
Manchester,53.4681565,-2.2367802,platform,"Chorlton upon Medlock, Booth Street West / College of Music (Stop A)",533828699
Manchester,53.4682074,-2.2400208,platform,"Chorlton upon Medlock, Higher Cambridge Street / near Cavendish Street",533828707
Manchester,53.469378,-2.240824,platform,"Chorlton upon Medlock, Cambridge Street / opposite Cavendish Street",533828711
